step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
157,CASH_IN,78440.44,C425763910,15301.0,93741.44,C1639504554,141742.84,63302.4,0,0
157,CASH_OUT,104032.66,C255590219,0.0,0.0,C196646278,294648.09,398680.75,0,0
157,CASH_OUT,117213.17,C1233416193,317486.13,200272.96,C49156790,5707394.95,5824608.12,0,0
157,CASH_IN,201776.71,C1428652097,356311.0,558087.71,C627203100,171376.03,0.0,0,0
157,CASH_IN,218484.48,C1057053428,12536117.4,12754601.88,C1368530355,1672137.15,1453652.66,0,0
157,CASH_OUT,401897.49,C1255213077,0.0,0.0,C564940555,416290.37,818187.86,0,0
158,PAYMENT,2319.59,C1173526942,314995.0,312675.41,M986513303,0.0,0.0,0,0
158,PAYMENT,5030.4,C799730753,100858.0,95827.6,M752441947,0.0,0.0,0,0
158,PAYMENT,9021.0,C1741201742,105202.0,96181.0,M717104782,0.0,0.0,0,0
158,PAYMENT,9117.31,C1797493116,308153.0,299035.69,M310745710,0.0,0.0,0,0
158,PAYMENT,15812.06,C951558130,10360.0,0.0,M1632608172,0.0,0.0,0,0
158,PAYMENT,18693.88,C1647758006,0.0,0.0,M1304028356,0.0,0.0,0,0
158,CASH_OUT,22068.43,C777485854,232286.0,210217.57,C124722810,2980860.05,3002928.48,0,0
158,CASH_IN,22711.57,C1476762524,60369.0,83080.57,C695009950,125364.63,102653.06,0,0
158,CASH_OUT,52709.78,C884098637,0.0,0.0,C193826743,8134948.18,8187657.95,0,0
158,CASH_OUT,64390.57,C716811678,31971.0,0.0,C934985593,293745.52,358136.09,0,0
158,CASH_OUT,87646.89,C1165878521,0.0,0.0,C1768464356,3597931.72,3685578.61,0,0
158,CASH_OUT,216803.7,C2068361010,31471.0,0.0,C115347060,735043.84,951847.53,0,0
158,CASH_IN,235923.86,C1726653191,45858.21,281782.08,C2109710461,406642.37,170718.51,0,0
158,TRANSFER,1255665.07,C1920929687,53558.0,0.0,C710917456,8918.76,1264583.82,0,0
159,PAYMENT,595.67,C1263064209,0.0,0.0,M538439346,0.0,0.0,0,0
159,PAYMENT,9708.01,C1171845623,0.0,0.0,M1536385177,0.0,0.0,0,0
159,CASH_OUT,10676.5,C1881766516,0.0,0.0,C1935998307,2164536.22,2175212.71,0,0
159,CASH_OUT,32703.98,C528223181,9220.0,0.0,C1840338252,0.0,32703.98,0,0
159,PAYMENT,38763.11,C946406059,133341.0,94577.89,M886638266,0.0,0.0,0,0
159,CASH_IN,136776.42,C1189920647,22850279.0,22987055.42,C299807793,1885636.86,1748860.44,0,0
159,CASH_OUT,257546.74,C738298142,994.0,0.0,C1436879406,37535.16,295081.9,0,0
159,CASH_IN,260384.41,C1931697987,16320508.96,16580893.37,C163698706,783189.32,522804.9,0,0
159,CASH_OUT,289481.87,C1001001792,10234.0,0.0,C346824186,2528841.58,2818323.45,0,0
160,PAYMENT,6113.05,C664905063,0.0,0.0,M910433801,0.0,0.0,0,0
160,CASH_IN,15853.36,C1853224563,5568398.35,5584251.7,C559154038,335630.81,319777.46,0,0
160,PAYMENT,18627.7,C1007078587,211229.0,192601.3,M1460232129,0.0,0.0,0,0
160,CASH_OUT,28758.84,C560903663,0.0,0.0,C351740061,741175.01,769933.85,0,0
160,CASH_IN,48391.16,C227170710,3010773.98,3059165.15,C1178115891,58662.72,10271.56,0,0
160,CASH_IN,95109.12,C1576560222,1010349.8,1105458.92,C406613212,513281.91,418172.79,0,0
160,CASH_OUT,200330.14,C1416145951,387.0,0.0,C1538961175,3079166.74,3321302.8,0,0
160,CASH_OUT,258380.93,C754373347,72385.0,0.0,C671596151,0.0,258380.93,0,0
160,CASH_OUT,309614.18,C771900292,0.0,0.0,C413549068,1073524.82,1383138.99,0,0
160,CASH_OUT,482259.95,C934027526,60794.0,0.0,C1849602029,5104609.18,5586869.14,0,0
161,PAYMENT,10615.04,C1666038593,39125.36,28510.31,M127990292,0.0,0.0,0,0
161,CASH_OUT,22981.76,C982854007,0.0,0.0,C1403808692,3018537.35,2891596.35,0,0
161,CASH_OUT,30227.32,C348382131,0.0,0.0,C788140454,1257058.76,1287286.08,0,0
161,CASH_OUT,60111.05,C1278507213,0.0,0.0,C1794985101,112552.07,172663.12,0,0
161,CASH_OUT,134373.93,C1538679389,162210.0,27836.07,C1606106280,7272695.18,7407069.1,0,0
161,CASH_OUT,134528.85,C1291847618,0.0,0.0,C678909421,271816.43,406345.27,0,0
161,CASH_OUT,135887.91,C2135024951,10058.0,0.0,C1828358848,289857.93,425745.84,0,0
161,TRANSFER,145582.83,C1747634582,70907.0,0.0,C1525913890,8502019.48,8647602.32,0,0
161,CASH_OUT,149869.26,C1144525215,50856.0,0.0,C1583635380,223911.52,651220.0,0,0
161,TRANSFER,197183.07,C1500751532,0.0,0.0,C173141569,8650310.64,8847493.71,0,0
161,CASH_IN,209951.79,C292639771,23313.0,233264.79,C598132143,6567344.09,6357392.3,0,0
161,CASH_OUT,222717.26,C1888706179,0.0,0.0,C458812700,573816.94,796534.2,0,0
161,CASH_IN,228837.85,C1876410173,2710573.04,2939410.89,C910518664,281873.09,53035.24,0,0
161,CASH_OUT,263270.68,C28504171,92686.0,0.0,C2010431707,0.0,263270.68,0,0
161,CASH_OUT,319646.11,C1121402112,0.0,0.0,C387517585,4418512.97,4738159.08,0,0
161,CASH_OUT,361687.88,C593623070,0.0,0.0,C2038064394,479346.66,592580.15,0,0
161,CASH_OUT,533315.62,C2127290182,0.0,0.0,C1520555969,1514949.19,2541728.38,0,0
161,CASH_OUT,622908.71,C1723543729,0.0,0.0,C1369133459,923855.87,1646545.59,0,0
162,PAYMENT,2607.6,C1423098298,21639.0,19031.4,M1743262986,0.0,0.0,0,0
162,PAYMENT,8488.38,C1807527016,0.0,0.0,M621708621,0.0,0.0,0,0
162,CASH_IN,53593.0,C807739427,2926994.09,2980587.08,C556213003,661996.42,608403.43,0,0
162,CASH_OUT,60675.5,C80846525,0.0,0.0,C4347362,4889879.63,4950555.13,0,0
162,CASH_OUT,183806.32,C691771226,19391.0,0.0,C1416312719,382572.19,566378.51,0,0
162,CASH_OUT,268658.44,C1745660843,383897.0,115238.56,C299884411,552835.93,1458248.62,0,0
162,CASH_IN,315033.43,C1183487000,1317046.65,1632080.08,C945553104,2597481.08,2282447.65,0,0
163,CASH_OUT,7231.13,C744898547,1051.0,0.0,C1880967272,264352.68,306449.8,0,0
163,PAYMENT,11141.99,C1733898481,37404.0,26262.01,M1511118319,0.0,0.0,0,0
163,PAYMENT,23180.24,C1944496530,337.0,0.0,M667359868,0.0,0.0,0,0
163,CASH_OUT,28545.99,C1631196696,35465.52,6919.53,C1560963262,3777092.46,3805638.45,0,0
163,CASH_OUT,60557.53,C541422793,0.0,0.0,C1389487270,1844002.78,1904560.31,0,0
163,CASH_OUT,109480.44,C462695952,35608.0,0.0,C315161875,414605.48,524085.92,0,0
163,CASH_OUT,109924.73,C737761848,821.0,0.0,C130608700,291385.13,401309.86,0,0
163,CASH_IN,127063.94,C1638129006,10653.0,137716.94,C1822630605,1218509.16,1091445.23,0,0
163,CASH_OUT,168475.69,C816386322,373627.54,205151.86,C1466073198,6902653.71,7071129.4,0,0
163,TRANSFER,186746.13,C1357012871,311251.0,124504.87,C1654145643,199234.39,385980.52,0,0
163,TRANSFER,188231.11,C1065374290,0.0,0.0,C1660926430,5770169.23,5958400.34,0,0
163,CASH_IN,205114.46,C148286868,8831862.42,9036976.87,C716691592,315653.79,110539.34,0,0
163,CASH_IN,212234.65,C600740451,30638.0,242872.65,C1164532060,0.0,0.0,0,0
163,CASH_OUT,219220.32,C280731101,11295.0,0.0,C1126731950,0.0,219220.32,0,0
163,CASH_OUT,257424.09,C1912628537,31037.0,0.0,C624652603,2350364.9,2607788.99,0,0
163,CASH_IN,271938.55,C984523540,20067798.76,20339737.31,C1815545543,1378449.58,1106511.03,0,0
163,CASH_IN,273147.11,C205215954,448.0,273595.11,C1169485621,0.0,0.0,0,0
163,CASH_OUT,316684.1,C520790285,0.0,0.0,C875128687,7362448.69,7640013.56,0,0
163,CASH_IN,337044.87,C1482780278,40156.0,377200.87,C2019569707,11556.98,0.0,0,0
163,TRANSFER,404419.37,C70603526,3335.0,0.0,C1453683133,0.0,404419.37,0,0
163,CASH_OUT,711438.39,C1127870281,0.0,0.0,C2068111535,6991993.36,7703431.75,0,0
163,TRANSFER,1462247.76,C857169298,0.0,0.0,C1495816709,2193320.09,3655567.85,0,0
164,CASH_OUT,678.57,C1352836201,24162.0,23483.43,C589089489,0.0,678.57,0,0
164,DEBIT,3385.84,C97929725,4859.0,1473.16,C1639044833,38390.05,41775.89,0,0
164,PAYMENT,4017.63,C2092027039,10306.0,6288.37,M69663429,0.0,0.0,0,0
164,PAYMENT,5106.65,C1128343740,0.0,0.0,M376718808,0.0,0.0,0,0
164,PAYMENT,5583.77,C538813496,0.0,0.0,M1374041577,0.0,0.0,0,0
164,CASH_IN,100700.36,C1149798610,0.0,100700.36,C753959109,3201003.56,3100303.2,0,0
164,CASH_IN,114238.98,C1698532931,4886481.44,5000720.43,C1342692302,132371.05,18132.07,0,0
164,CASH_IN,161640.29,C367057131,9488.0,171128.29,C256051801,0.0,0.0,0,0
164,CASH_IN,181071.17,C13125673,7076285.66,7257356.83,C734851371,606453.4,425382.23,0,0
164,CASH_IN,207071.64,C982440354,198102.0,405173.64,C803776229,0.0,0.0,0,0
164,CASH_OUT,274808.04,C923811656,0.0,0.0,C309065968,2584820.79,3960902.05,0,0
164,CASH_IN,309840.75,C1041848193,10130948.58,10440789.33,C1650001801,3221450.63,2911609.88,0,0
165,PAYMENT,14379.66,C895428642,245.0,0.0,M359924620,0.0,0.0,0,0
165,PAYMENT,20020.61,C197380205,141116.61,121096.01,M505397400,0.0,0.0,0,0
165,CASH_IN,48941.91,C2102230870,8529642.58,8578584.48,C455726379,2262892.94,2213951.03,0,0
165,CASH_OUT,67308.72,C1994850234,61585.06,0.0,C1183312987,0.0,67308.72,0,0
165,TRANSFER,150577.81,C2108367254,194985.37,44407.55,C843613749,192366.36,342944.18,0,0
165,TRANSFER,203737.03,C1160392233,0.0,0.0,C375207823,316220.57,519957.6,0,0
166,CASH_IN,56479.42,C1240188538,94170.8,150650.21,C1995182035,2002048.23,1945568.82,0,0
166,CASH_IN,192863.79,C1585197656,54218.0,247081.79,C668366505,0.0,0.0,0,0
167,PAYMENT,1464.13,C340132482,60483.0,59018.87,M1065400251,0.0,0.0,0,0
167,PAYMENT,14053.06,C1143884920,895.0,0.0,M1604995755,0.0,0.0,0,0
167,CASH_OUT,154149.92,C711282389,123993.0,0.0,C1663840802,3445016.02,3599165.94,0,0
168,PAYMENT,8944.18,C1974869353,73559.99,64615.8,M760964836,0.0,0.0,0,0
168,PAYMENT,14045.2,C1011115896,2626.0,0.0,M823222160,0.0,0.0,0,0
168,CASH_IN,166368.98,C942374774,6442004.55,6608373.54,C673983990,170732.18,4363.2,0,0
168,TRANSFER,973786.37,C320563836,6207.9,0.0,C30011911,1694065.94,2667852.31,0,0
177,PAYMENT,1399.22,C1127218122,0.0,0.0,M1236368246,0.0,0.0,0,0
177,PAYMENT,5499.69,C1484961754,16166.0,10666.31,M641546296,0.0,0.0,0,0
177,PAYMENT,6036.39,C719684728,0.0,0.0,M653011028,0.0,0.0,0,0
177,PAYMENT,19483.68,C1659842294,163059.9,143576.22,M1000433585,0.0,0.0,0,0
177,PAYMENT,36493.33,C1319306713,0.0,0.0,M1785304815,0.0,0.0,0,0
177,CASH_IN,212963.89,C335775587,2688108.1,2901071.98,C1957802478,2495375.75,2282411.86,0,0
177,CASH_IN,284440.94,C1022357867,7497034.32,7781475.25,C1201175294,290244.63,5803.7,0,0
178,PAYMENT,816.44,C1151241925,0.0,0.0,M790365881,0.0,0.0,0,0
178,PAYMENT,3074.2,C1524177,41519.0,38444.8,M1254577822,0.0,0.0,0,0
178,PAYMENT,7522.92,C1795418715,78023.54,70500.62,M841819965,0.0,0.0,0,0
178,PAYMENT,8460.8,C1706852057,77718.0,69257.2,M2114526179,0.0,0.0,0,0
178,PAYMENT,14691.54,C798186271,0.0,0.0,M1518291364,0.0,0.0,0,0
178,CASH_OUT,40531.21,C131949936,129399.0,88867.79,C255800784,983604.9,1024136.12,0,0
178,CASH_OUT,40885.31,C293594690,21316.0,0.0,C1182109986,0.0,40885.31,0,0
178,CASH_OUT,113814.66,C1334461887,17441.0,0.0,C1519454953,1272089.36,1385904.02,0,0
178,CASH_IN,206010.19,C824704554,4171222.97,4377233.16,C167175733,682863.34,476853.15,0,0
178,CASH_IN,223982.0,C1420957751,540.0,224522.0,C2015873709,47833.81,0.0,0,0
178,CASH_OUT,272094.41,C1066230210,0.0,0.0,C744742086,295372.99,567467.4,0,0
178,CASH_IN,353215.95,C973925940,314422.16,667638.12,C62063625,1896152.88,1542936.93,0,0
178,CASH_IN,543908.95,C269847282,9001.0,552909.95,C1201437152,0.0,0.0,0,0
179,PAYMENT,301.03,C626936838,319073.96,318772.94,M1372563019,0.0,0.0,0,0
179,PAYMENT,3478.18,C1698571270,19853.0,16374.82,M643984524,0.0,0.0,0,0
179,CASH_OUT,79848.26,C1318703682,1429.0,0.0,C454996345,0.0,79848.26,0,0
179,CASH_OUT,100193.79,C531780947,0.0,0.0,C1207684452,332839.91,433033.7,0,0
179,CASH_IN,104853.77,C1479291828,2559263.17,2664116.94,C262337380,347145.48,52028.57,0,0
179,TRANSFER,116175.45,C642757487,0.0,0.0,C393340365,2132576.45,2248751.9,0,0
179,CASH_IN,124988.43,C99798197,616912.56,741900.98,C1564565582,585008.07,460019.64,0,0
179,CASH_IN,125934.36,C1254519154,3898456.38,4024390.74,C2049999068,1080497.89,954563.53,0,0
179,CASH_OUT,194657.18,C1297812264,76444.0,0.0,C2110771942,0.0,194657.18,0,0
179,CASH_OUT,239068.53,C8151714,0.0,0.0,C102751643,1403278.39,1642346.91,0,0
179,CASH_OUT,258613.38,C1347660612,92053.0,0.0,C380478208,528441.11,787054.49,0,0
179,CASH_OUT,286149.98,C2061411554,115.0,0.0,C1988892652,808422.26,1094572.24,0,0
179,TRANSFER,294282.25,C1190492026,0.0,0.0,C1494659731,625797.18,920079.43,0,0
179,TRANSFER,1853678.21,C2031163142,241466.77,0.0,C2042228109,7294042.87,9147721.07,0,0
180,PAYMENT,2118.41,C1539983421,0.0,0.0,M1605321490,0.0,0.0,0,0
180,PAYMENT,2258.04,C1676477600,619923.36,617665.32,M1342710616,0.0,0.0,0,0
180,PAYMENT,3649.81,C94148084,81953.0,78303.19,M473382272,0.0,0.0,0,0
180,CASH_IN,8982.45,C409869768,10395541.03,10404523.47,C1687045124,198093.38,189110.94,0,0
180,PAYMENT,10824.83,C1834463050,0.0,0.0,M1001376252,0.0,0.0,0,0
180,PAYMENT,12667.7,C1245729476,374871.91,362204.22,M632027364,0.0,0.0,0,0
180,PAYMENT,13692.08,C1713303540,0.0,0.0,M663718541,0.0,0.0,0,0
180,PAYMENT,31228.56,C1967332037,10621.27,0.0,M1233080485,0.0,0.0,0,0
180,CASH_OUT,37891.64,C1250668520,52001.0,14109.36,C385864067,0.0,37891.64,0,0
180,CASH_OUT,62233.15,C1280032442,52945.0,0.0,C1667089666,64366.05,126599.2,0,0
180,CASH_OUT,127834.75,C145548403,0.0,0.0,C1372118029,223045.86,350880.61,0,0
180,CASH_IN,189755.76,C1353321949,69587.0,259342.76,C304787673,267582.45,77826.69,0,0
180,CASH_OUT,294447.11,C1704804912,0.0,0.0,C707864089,3211836.8,3506283.91,0,0
180,TRANSFER,701499.97,C1180097718,0.0,0.0,C113719164,1108824.13,1810324.1,0,0
181,PAYMENT,15055.08,C994417942,0.0,0.0,M1521663436,0.0,0.0,0,0
181,CASH_OUT,18048.04,C114291207,0.0,0.0,C1508054425,541040.68,559088.72,0,0
181,TRANSFER,132195.25,C1701934694,0.0,0.0,C1598555599,388634.6,520829.86,0,0
181,CASH_OUT,177428.9,C264300350,0.0,0.0,C335549037,1576412.12,1895754.26,0,0
181,CASH_OUT,195328.3,C1459055107,0.0,0.0,C1055189638,481622.85,676951.15,0,0
181,CASH_IN,238453.09,C903444213,4022912.78,4261365.87,C805432566,3319125.16,3080672.07,0,0
181,CASH_OUT,278732.6,C109090968,32149.0,0.0,C400654029,2420893.86,2699626.46,0,0
181,CASH_OUT,432875.58,C1689684542,1078.0,0.0,C1997413115,111429.1,544304.68,0,0
181,TRANSFER,681716.51,C493293420,25189.0,0.0,C851274464,1318285.88,2000002.39,0,0
181,TRANSFER,925655.63,C1164481268,201764.71,0.0,C1262558373,4505027.74,5430683.36,0,0
182,PAYMENT,2172.06,C827650133,223669.22,221497.17,M1676869027,0.0,0.0,0,0
182,PAYMENT,4420.59,C1039854846,0.0,0.0,M1014833215,0.0,0.0,0,0
182,PAYMENT,8571.97,C1866086966,313013.0,304441.03,M423617398,0.0,0.0,0,0
182,PAYMENT,8772.84,C1295327703,31132.0,22359.16,M1454306842,0.0,0.0,0,0
182,PAYMENT,14486.31,C1193589661,30639.0,16152.69,M1500614510,0.0,0.0,0,0
182,CASH_OUT,43744.61,C1382345621,0.0,0.0,C2105733665,52420.52,96165.13,0,0
182,CASH_IN,50199.63,C818133446,31454.0,81653.63,C1157034640,600430.91,550231.28,0,0
182,CASH_OUT,57087.33,C65729965,0.0,0.0,C524593262,431217.03,488304.36,0,0
182,CASH_IN,94097.41,C293144655,1782404.85,1876502.26,C242938392,1032595.77,938498.36,0,0
182,CASH_OUT,173767.77,C1820674015,0.0,0.0,C1780333728,5746343.72,5920111.48,0,0
182,CASH_OUT,178530.01,C1083605162,0.0,0.0,C51658633,697877.71,876407.73,0,0
182,CASH_OUT,185905.83,C1922919850,0.0,0.0,C519162750,2235905.53,2421811.36,0,0
182,CASH_IN,293570.92,C239080633,4953054.75,5246625.67,C29078494,2386211.73,2092640.81,0,0
182,CASH_IN,310143.68,C516572099,5001527.45,5311671.13,C434428379,3138062.23,2827918.55,0,0
182,CASH_OUT,370275.07,C1580278826,5098.0,0.0,C1831527450,125921.2,496196.28,0,0
182,CASH_IN,380745.21,C2002893105,528166.0,908911.21,C955375957,0.0,0.0,0,0
182,TRANSFER,1657578.88,C1156561700,761.0,0.0,C1493059495,0.0,1657578.88,0,0
183,DEBIT,2541.11,C1006290345,0.0,0.0,C1872341044,1439576.07,1442117.17,0,0
183,PAYMENT,13839.46,C1677725001,3110.0,0.0,M1974944470,0.0,0.0,0,0
183,PAYMENT,17899.13,C1034602882,11692.0,0.0,M703455353,0.0,0.0,0,0
183,PAYMENT,20277.79,C477543702,31381.0,11103.21,M2145937758,0.0,0.0,0,0
183,PAYMENT,23965.21,C427901435,0.0,0.0,M2073368989,0.0,0.0,0,0
183,CASH_IN,139219.88,C1347685450,6232173.88,6371393.77,C189050207,893183.09,753963.21,0,0
183,CASH_IN,204248.96,C1979092288,16929190.19,17133439.15,C280226418,3718228.98,3513980.02,0,0
183,CASH_OUT,290939.43,C673668910,84507.0,0.0,C1104215404,72909.92,363849.35,0,0
183,CASH_OUT,464866.46,C145449611,32575.0,0.0,C258972837,0.0,464866.46,0,0
183,TRANSFER,715841.11,C383146350,16512.0,0.0,C405152514,141002.38,856843.48,0,0
184,PAYMENT,5352.61,C1631011834,0.0,0.0,M249806345,0.0,0.0,0,0
184,PAYMENT,10333.83,C432486983,0.0,0.0,M1509303965,0.0,0.0,0,0
184,PAYMENT,12121.71,C531303821,99915.0,87793.29,M375094602,0.0,0.0,0,0
184,PAYMENT,44265.44,C726780051,23623.02,0.0,M1622573334,0.0,0.0,0,0
184,CASH_IN,62147.51,C1799555331,198402.0,260549.51,C1410964503,256009.97,193862.45,0,0
184,CASH_OUT,68117.65,C955619633,0.0,0.0,C504467662,251269.82,319387.47,0,0
184,CASH_OUT,95504.16,C351014542,55753.0,0.0,C215311903,616691.11,712195.27,0,0
184,CASH_OUT,160473.8,C1806253010,0.0,0.0,C482819575,702767.64,863241.44,0,0
184,CASH_OUT,221966.67,C1849462796,0.0,0.0,C904586397,2242367.97,2464334.64,0,0
184,CASH_OUT,230292.27,C983303136,2083.0,0.0,C43874620,112441.92,335241.68,0,0
184,CASH_OUT,242749.99,C1932377773,16862.0,0.0,C1210916533,0.0,242749.99,0,0
184,TRANSFER,526623.13,C1808822016,10875.0,0.0,C729794428,722831.23,1249454.35,0,0
185,PAYMENT,8375.37,C1530026844,37895.0,29519.63,M863474603,0.0,0.0,0,0
185,PAYMENT,9083.24,C839610155,72770.73,63687.48,M1537928997,0.0,0.0,0,0
185,PAYMENT,15046.87,C1466187636,0.0,0.0,M1719193509,0.0,0.0,0,0
185,CASH_OUT,20665.94,C12498996,0.0,0.0,C204783569,1010257.27,1030923.22,0,0
185,PAYMENT,38392.21,C1256646535,0.0,0.0,M245567415,0.0,0.0,0,0
185,CASH_IN,72567.23,C1872258953,15649.0,88216.23,C1059636347,502718.95,430151.72,0,0
185,CASH_OUT,86629.72,C1606402265,0.0,0.0,C1973630313,105944.59,192574.31,0,0
185,CASH_OUT,110468.66,C1811089863,163141.0,52672.34,C777802876,0.0,110468.66,0,0
185,CASH_OUT,125672.78,C336362297,51992.0,0.0,C1840032458,61706.54,187379.32,0,0
185,TRANSFER,175951.24,C2128132953,0.0,0.0,C623395017,374237.75,550188.99,0,0
185,CASH_OUT,242465.49,C1367101054,5056.0,0.0,C1937881492,461677.93,704143.42,0,0
185,CASH_IN,571289.71,C452382641,4699959.64,5271249.35,C664816184,875173.27,352035.21,0,0
186,PAYMENT,4.9,C1381665628,96062.26,96057.36,M1614509310,0.0,0.0,0,0
186,PAYMENT,809.67,C1755093302,315129.26,314319.59,M614847224,0.0,0.0,0,0
186,PAYMENT,3806.46,C1887033296,10316.83,6510.38,M928050452,0.0,0.0,0,0
186,PAYMENT,23199.47,C166736834,18685.0,0.0,M789389423,0.0,0.0,0,0
186,PAYMENT,24948.56,C193195863,2514.0,0.0,M1217115168,0.0,0.0,0,0
186,PAYMENT,27246.51,C488415823,1081.0,0.0,M140434064,0.0,0.0,0,0
186,CASH_OUT,30864.07,C610732089,0.0,0.0,C181422161,65776.06,96640.13,0,0
186,PAYMENT,33700.43,C1595106922,11118.0,0.0,M1051173418,0.0,0.0,0,0
186,PAYMENT,35361.01,C1251607471,41588.0,6226.99,M22413369,0.0,0.0,0,0
186,CASH_OUT,48320.98,C521722708,9027.0,0.0,C2134511834,0.0,48320.98,0,0
186,CASH_OUT,70790.59,C356198335,0.0,0.0,C75474253,2379601.45,2450392.04,0,0
186,CASH_OUT,94796.68,C721260974,15498.0,0.0,C1877061834,1518632.69,1613429.37,0,0
186,CASH_OUT,159745.36,C2101899198,228052.0,68306.64,C156962883,0.0,159745.36,0,0
186,CASH_IN,201579.48,C1797570237,2387350.68,2588930.16,C1915041818,469931.27,268351.79,0,0
186,CASH_OUT,215143.76,C1054377764,48907.29,0.0,C1950721830,884775.37,1099919.14,0,0
186,CASH_OUT,215151.03,C1689958171,0.0,0.0,C1694505402,605742.76,820893.79,0,0
186,CASH_IN,230458.56,C465219567,17938947.64,18169406.2,C1535628839,8784631.47,8554172.92,0,0
186,CASH_OUT,324633.29,C180488500,0.0,0.0,C831074981,4240563.47,4565196.77,0,0
187,CASH_OUT,1561.78,C584261404,0.0,0.0,C166243665,139168.9,140730.68,0,0
187,PAYMENT,2300.06,C1563963083,20483.0,18182.94,M70769724,0.0,0.0,0,0
187,PAYMENT,3393.07,C1446504054,0.0,0.0,M16282130,0.0,0.0,0,0
187,PAYMENT,3978.81,C1623856227,0.0,0.0,M1153945898,0.0,0.0,0,0
187,PAYMENT,4249.79,C111687338,0.0,0.0,M910690230,0.0,0.0,0,0
187,PAYMENT,8774.52,C1664516059,321644.94,312870.42,M1387374203,0.0,0.0,0,0
187,PAYMENT,9694.21,C1174044823,311221.72,301527.52,M1484675120,0.0,0.0,0,0
187,CASH_IN,66603.69,C479278956,11575368.71,11641972.4,C573097287,2303154.41,2236550.72,0,0
187,CASH_IN,116493.48,C866821648,49511.0,166004.48,C128416657,441752.21,222399.99,0,0
187,CASH_OUT,190689.25,C913782866,9970.0,0.0,C1401984302,884786.76,1211922.52,0,0
187,CASH_IN,224391.54,C1261746831,1270931.64,1495323.18,C1708918417,357207.67,132816.13,0,0
187,CASH_OUT,239651.39,C1032311922,0.0,0.0,C1046338731,3483527.46,3723178.84,0,0
187,CASH_IN,243690.1,C247703773,3829955.91,4073646.01,C791713167,562647.55,318957.44,0,0
187,CASH_OUT,317473.08,C1464769805,0.0,0.0,C791131207,3097697.87,3415170.96,0,0
187,TRANSFER,956747.09,C1366575566,20373.0,0.0,C1611053041,0.0,956747.09,0,0
188,PAYMENT,8213.9,C2118630689,349243.38,341029.48,M135585477,0.0,0.0,0,0
188,PAYMENT,15766.98,C923358376,372422.96,356655.98,M298901607,0.0,0.0,0,0
188,PAYMENT,18664.46,C2069185954,15272.0,0.0,M1108691561,0.0,0.0,0,0
188,CASH_OUT,43033.41,C937459413,0.0,0.0,C1397582521,738683.2,781716.61,0,0
188,CASH_OUT,79012.55,C418413280,39596.0,0.0,C1750622044,10361008.74,10440021.29,0,0
188,CASH_OUT,83014.44,C1480188432,20565.0,0.0,C860868188,11725805.23,11808819.67,0,0
188,CASH_OUT,89854.2,C1983137996,0.0,0.0,C187663216,382897.51,472751.71,0,0
188,CASH_IN,92522.75,C389135391,26803.0,119325.75,C1325096176,4207845.72,3874481.46,0,0
188,CASH_OUT,129274.87,C747657191,135080.33,5805.46,C1988152146,3506003.32,3635278.2,0,0
188,CASH_IN,152107.86,C870833845,6334221.48,6486329.34,C846484205,4489681.62,4337573.76,0,0
188,TRANSFER,166922.22,C803012192,9704.0,0.0,C2088146489,0.0,166922.22,0,0
188,CASH_OUT,190066.85,C82903176,0.0,0.0,C1194834028,2328832.47,2518899.32,0,0
188,CASH_IN,210219.54,C1442207392,2908442.89,3118662.43,C759278052,641613.97,431394.43,0,0
188,CASH_OUT,251068.42,C58940154,0.0,0.0,C1548105651,744692.2,995760.62,0,0
188,CASH_OUT,282571.5,C1916497484,223644.31,0.0,C9869457,3079847.29,3362418.79,0,0
189,PAYMENT,1080.46,C1914013677,8249.87,7169.4,M875340874,0.0,0.0,0,0
189,PAYMENT,4640.44,C349939670,31844.0,27203.56,M1751570991,0.0,0.0,0,0
189,PAYMENT,5514.64,C1058662402,0.0,0.0,M1538260570,0.0,0.0,0,0
189,CASH_IN,67882.67,C2079922010,2305.0,70187.67,C1690994427,101419.05,33536.38,0,0
189,CASH_IN,124074.67,C1355283807,395414.56,519489.23,C779037911,2536739.24,2412664.57,0,0
189,TRANSFER,144360.17,C1157309598,0.0,0.0,C1489854392,482219.8,626579.97,0,0
189,TRANSFER,165207.91,C1766384320,0.0,0.0,C496602597,2291146.06,2456353.97,0,0
189,CASH_OUT,181004.5,C1779751495,376292.0,195287.5,C1548041970,0.0,181004.5,0,0
190,PAYMENT,5995.7,C2010688271,19314.0,13318.3,M1356925132,0.0,0.0,0,0
190,PAYMENT,8033.58,C360889867,10714.0,2680.42,M960779262,0.0,0.0,0,0
190,PAYMENT,13401.67,C473096224,5112.0,0.0,M1162601608,0.0,0.0,0,0
190,CASH_IN,100267.38,C1766136002,5611.0,105878.38,C1945915435,854336.07,754068.7,0,0
190,CASH_OUT,299276.1,C1452139199,0.0,0.0,C84987314,1095463.21,1394739.31,0,0
190,TRANSFER,1075241.91,C323779023,0.0,0.0,C1856169468,7678375.94,8753617.85,0,0
191,PAYMENT,2476.71,C579962770,32379.0,29902.29,M1785617413,0.0,0.0,0,0
191,CASH_OUT,179224.3,C844863670,0.0,0.0,C1295759169,3749269.57,3928493.87,0,0
